Selected,Cluster,Silhouette,Silhouette (Cluster),Selected (1),Selected (2),CustomerID,TotalSales,OrderCount,AvgOrderValue
No,C1,0.704542,0.748573,No,No,16055,-1.46631,-0.960213,-1.26564
No,C1,0.704508,0.748408,No,No,16056,0.0221619,-0.959407,1.38089
No,C1,0.704473,0.748234,No,No,16057,1.13428,1.26242,0.246198
No,C1,0.704402,0.747886,No,No,16059,0.781307,1.15282,-0.315504
No,C1,0.704294,0.747358,No,No,16062,0.575,0.776471,-0.0374737
No,C1,0.704257,0.747177,No,No,16063,-0.728924,-0.958602,0.338069
No,C1,0.704183,0.746816,No,No,16065,-0.614488,-0.957796,0.567747
No,C1,0.704146,0.746634,No,No,16066,0.817572,0.989225,0.0793798
No,C1,0.703996,0.7459,No,No,16070,0.272792,-0.0809916,0.84336
No,C1,0.703958,0.745712,No,No,16071,-0.764383,-0.95699,0.267957
No,C1,0.703919,0.745522,No,No,16072,-0.145462,-0.956184,1.26484
No,C1,0.703879,0.745327,No,No,16073,-1.50741,-0.955378,-1.35752
No,C1,0.703762,0.744759,No,No,16076,1.07304,1.42037,-0.413823
No,C1,0.703682,0.744365,No,No,16078,-1.65166,-0.954572,-1.6025
No,C1,0.703644,0.744183,No,No,16079,0.711195,0.417046,0.936843
No,C1,0.703603,0.743982,No,No,16080,-1.1367,-0.0801857,-1.4655
No,C1,0.703563,0.743784,No,No,16081,1.26645,0.990031,1.23341
No,C1,0.703482,0.74339,No,No,16083,0.687018,-0.0793798,1.37524
No,C1,0.703441,0.74319,No,No,16084,-0.432358,-0.953766,0.881237
No,C1,0.7034,0.74299,No,No,16085,0.408181,0.990837,-0.713612
No,C1,0.703358,0.742787,No,No,16086,0.549211,0.991643,-0.467011
No,C1,0.703147,0.741756,No,No,16091,-0.805483,-0.0785739,-1.06901
No,C1,0.703105,0.741551,No,No,16092,0.238139,0.417852,-0.131762
No,C1,0.703058,0.741324,No,No,16093,-1.72339,-0.95296,-1.72097
No,C1,0.703018,0.741129,No,No,16094,0.505694,0.777277,-0.149492
No,C1,0.70293,0.740701,No,No,16096,-0.78453,-0.952154,0.227663
No,C1,0.702885,0.740481,No,No,16097,-1.25759,-0.951349,-0.818377
No,C1,0.70284,0.740266,No,No,16098,1.04564,1.26323,-0.0487561
No,C1,0.702797,0.740056,No,No,16099,0.122898,0.418658,-0.305028
No,C1,0.702705,0.739606,No,No,16101,0.666065,-0.950543,1.64522
No,C1,0.70266,0.739388,No,No,16102,0.988419,0.419464,1.31319
No,C1,0.702614,0.739167,No,No,16103,0.752295,0.992449,-0.0745445
No,C1,0.702568,0.738943,No,No,16104,-0.874789,-0.949737,0.0584267
No,C1,0.702522,0.738718,No,No,16105,-0.722477,-0.948931,0.350158
No,C1,0.702472,0.738477,No,No,16106,-1.57591,-0.948125,-1.46712
No,C1,0.702426,0.738251,No,No,16107,1.33817,1.26403,0.96666
No,C1,0.702379,0.738024,No,No,16108,0.263122,-0.947319,1.51547
No,C1,0.702333,0.737801,No,No,16109,-0.0882445,-0.077768,0.0938857
No,C1,0.702284,0.737562,No,No,16110,0.699912,0.42027,0.919919
No,C1,0.702184,0.73708,No,No,16112,-1.2189,0.778083,-1.6839
No,C1,0.702136,0.736847,No,No,16113,-1.35268,-0.946513,-1.03435
No,C1,0.702086,0.736605,No,No,16114,-1.46147,-0.945707,-1.25597
No,C1,0.702037,0.736366,No,No,16115,0.899772,1.36235,-0.6024
No,C1,0.701988,0.736126,No,No,16116,-0.0842151,-0.944902,1.31239
No,C1,0.701938,0.735884,No,No,16117,-1.08271,-0.944096,-0.400928
No,C1,0.701836,0.735394,No,No,16119,-0.833689,-0.94329,0.132568
No,C1,0.701785,0.735146,No,No,16120,0.678153,0.778889,0.27924
No,C1,0.701734,0.734898,No,No,16121,0.291328,-0.0769621,0.873178
No,C1,0.701681,0.734643,No,No,16122,0.0560091,0.779695,-0.93926
No,C1,0.701629,0.734392,No,No,16123,-0.84336,-0.942484,0.114839
No,C1,0.701576,0.734135,No,No,16124,-1.03033,-0.941678,-0.267151
No,C1,0.701523,0.73388,No,No,16125,-0.921531,-0.940872,-0.0326384
No,C1,0.701468,0.733611,No,No,16126,1.58397,0.780501,1.66939
No,C1,0.701416,0.73336,No,No,16127,-0.00362649,-0.940066,1.36719
No,C1,0.701362,0.733101,No,No,16128,1.00454,0.993255,0.599176
No,C1,0.701197,0.732306,No,No,16131,1.38411,1.15363,1.26564
No,C1,0.701086,0.731768,No,No,16133,1.68229,1.70324,0.954572
No,C1,0.701034,0.731518,No,No,16134,-0.0753504,-0.0761562,0.128539
No,C1,0.700977,0.731243,No,No,16135,-0.263928,-0.93926,1.1359
No,C1,0.700922,0.730977,No,No,16136,0.0930799,0.421076,-0.366275
No,C1,0.700752,0.730157,No,No,16139,-0.0415031,0.421881,-0.571776
No,C1,0.700695,0.729883,No,No,16140,0.116451,-0.0753504,0.517782
No,C1,0.700636,0.7296,No,No,16141,-0.0697092,-0.938454,1.32447
No,C1,0.700578,0.729321,No,No,16142,-0.231692,-0.937649,1.18425
No,C1,0.70052,0.72904,No,No,16143,1.02549,0.994061,0.670094
No,C1,0.70046,0.728753,No,No,16144,-1.29304,-0.936843,-0.90219
No,C1,0.700401,0.728469,No,No,16145,1.37605,1.45503,0.392064
No,C1,0.700344,0.728195,No,No,16146,0.126121,0.422687,-0.300998
No,C1,0.700283,0.727903,No,No,16147,-0.605623,-0.936037,0.590312
No,C1,0.70022,0.727599,No,No,16148,-1.65892,-0.935231,-1.61298
No,C1,0.700161,0.727317,No,No,16149,-1.3414,-0.934425,-1.00695
No,C1,0.700101,0.727029,No,No,16150,1.06417,0.994866,0.768412
No,C1,0.699978,0.726435,No,No,16152,0.981972,-0.933619,1.69035
No,C1,0.699918,0.726147,No,No,16153,0.977943,0.995672,0.531482
No,C1,0.69973,0.725247,No,No,16156,1.26564,1.36316,0.446864
No,C1,0.699669,0.724954,No,No,16157,-0.00120883,0.423493,-0.507305
No,C1,0.699542,0.724344,No,No,16159,-0.691047,-0.932813,0.426717
No,C1,0.699478,0.724041,No,No,16160,0.44767,-0.0745445,1.12461
No,C1,0.699412,0.723724,No,No,16161,1.54045,1.64038,-0.0165207
No,C1,0.699346,0.723407,No,No,16162,-1.70969,-0.932007,-1.70243
No,C1,0.699285,0.723117,No,No,16163,0.280045,-0.0737386,0.854642
No,C1,0.699221,0.722808,No,No,16164,0.242169,0.424299,-0.122898
No,C1,0.698954,0.721533,No,No,16168,1.42602,1.69196,-1.21568
No,C1,0.69889,0.721228,No,No,16169,0.793395,0.425105,1.08029
No,C1,0.698823,0.720908,No,No,16170,1.00534,1.15443,0.177698
No,C1,0.698752,0.720571,No,No,16171,-1.66939,-0.931201,-1.63071
No,C1,0.698689,0.720268,No,No,16172,0.565329,0.996478,-0.440417
No,C1,0.698621,0.719942,No,No,16173,0.757936,1.15524,-0.367887
No,C1,0.698553,0.71962,No,No,16174,0.433164,0.425911,0.34774
No,C1,0.698484,0.719291,No,No,16175,0.458952,0.781307,-0.207516
No,C1,0.698345,0.718627,No,No,16177,-0.740206,-0.930396,0.31631
No,C1,0.698274,0.718291,No,No,16178,-1.20843,-0.92959,-0.700718
No,C1,0.698204,0.717958,No,No,16179,-1.14315,-0.928784,-0.536317
No,C1,0.698131,0.717609,No,No,16180,1.65408,1.36396,1.64199
No,C1,0.698063,0.717286,No,No,16181,-0.860283,-0.927978,0.0890504
No,C1,0.697989,0.716936,No,No,16182,1.59122,0.782113,1.67745
No,C1,0.69792,0.716606,No,No,16183,-0.718448,-0.927172,0.363052
No,C1,0.697848,0.716262,No,No,16184,0.579835,1.15604,-0.745848
No,C1,0.697776,0.715923,No,No,16185,-0.247004,-0.0729327,-0.17931
No,C1,0.697701,0.715565,No,No,16186,1.45019,1.54126,0.329204
No,C1,0.697627,0.715212,No,No,16187,1.60331,1.6025,0.976331
No,C1,0.697556,0.714875,No,No,16188,0.409793,0.782918,-0.294551
No,C1,0.697479,0.714513,No,No,16189,-1.14637,-0.0721268,-1.47356
No,C1,0.697405,0.714162,No,No,16190,-1.14718,-0.926366,-0.54357
No,C1,0.697329,0.7138,No,No,16191,1.52111,1.54206,0.774054
No,C1,0.69718,0.713093,No,No,16193,-0.808707,-0.92556,0.180921
No,C1,0.696798,0.711285,No,No,16198,-0.526647,-0.924754,0.721671
No,C1,0.696643,0.710553,No,No,16200,-0.199457,-0.923948,1.21326
No,C1,0.696566,0.710187,No,No,16201,0.715224,0.426717,0.940066
No,C1,0.696488,0.709817,No,No,16202,-0.630606,-0.923143,0.535511
No,C1,0.696408,0.709443,No,No,16203,-0.131762,0.783724,-1.15363
No,C1,0.69633,0.709072,No,No,16204,-0.51617,-0.922337,0.744236
No,C1,0.696251,0.708698,No,No,16205,0.163998,0.78453,-0.771636
No,C1,0.69617,0.708317,No,No,16206,-0.227663,0.785336,-1.27129
No,C1,0.69609,0.70794,No,No,16207,-0.541958,-0.921531,0.695077
No,C1,0.69601,0.707565,No,No,16208,0.0205501,-0.0713209,0.317922
No,C1,0.695927,0.707173,No,No,16209,1.13348,0.997284,0.94329
No,C1,0.695842,0.706773,No,No,16210,1.69518,1.6291,1.59283
No,C1,0.695764,0.706403,No,No,16211,-0.208322,-0.920725,1.20601
No,C1,0.695683,0.706021,No,No,16212,0.0632621,-0.070515,0.408181
No,C1,0.695597,0.705616,No,No,16213,-1.36316,-0.919919,-1.05531
No,C1,0.695516,0.705236,No,No,16214,0.48877,0.427523,0.471846
No,C1,0.695431,0.704836,No,No,16215,-1.05208,-0.919113,-0.325175
No,C1,0.695346,0.704436,No,No,16216,0.346934,-0.918307,1.54609
No,C1,0.695262,0.70404,No,No,16217,-0.866731,-0.0697092,-1.11978
No,C1,0.695175,0.703636,No,No,16218,1.3148,1.26484,0.899772
No,C1,0.69492,0.702437,No,No,16221,0.287298,0.428328,-0.0390855
No,C1,0.694832,0.702022,No,No,16222,0.268763,-0.917501,1.51789
No,C1,0.694659,0.701212,No,No,16224,0.666871,0.786142,0.250228
No,C1,0.694571,0.7008,No,No,16225,0.525035,0.99809,-0.50247
No,C1,0.694481,0.700379,No,No,16226,-1.00937,0.429134,-1.58155
No,C1,0.694394,0.699971,No,No,16227,-0.809513,-0.916696,0.17931
No,C1,0.694216,0.699139,No,No,16229,0.435581,-0.0689033,1.10366
No,C1,0.694127,0.698723,No,No,16230,-0.217186,-0.0680974,-0.141433
No,C1,0.693946,0.697878,No,No,16232,0.415434,0.786948,-0.27521
No,C1,0.693855,0.697453,No,No,16233,-0.23008,0.42994,-0.863507
No,C1,0.693672,0.696596,No,No,16235,0.292134,0.998896,-0.919919
No,C1,0.69358,0.696167,No,No,16236,-0.438805,-0.91589,0.868342
No,C1,0.693302,0.694874,No,No,16239,-0.491188,-0.0672915,-0.621741
No,C1,0.693207,0.694428,No,No,16240,1.41634,-0.0664856,1.69276
No,C1,0.693113,0.693992,No,No,16241,1.21407,1.57108,-0.672512
No,C1,0.693019,0.693555,No,No,16242,1.30997,1.15685,1.11736
No,C1,0.692926,0.693121,No,No,16243,-0.506499,-0.0656797,-0.642694
No,C1,0.69283,0.692675,No,No,16244,0.819989,-0.0648738,1.46309
No,C1,0.692735,0.692233,No,No,16245,0.753101,0.430746,1.01098
No,C1,0.692539,0.691325,No,No,16247,-1.53481,-0.915084,-1.40909
No,C1,0.692443,0.690879,No,No,16248,-1.39378,-0.914278,-1.11253
No,C1,0.692347,0.690434,No,No,16249,0.971496,0.999702,0.50247
No,C1,0.69225,0.689983,No,No,16250,-0.555659,-0.0640679,-0.726506
No,C1,0.691952,0.688603,No,No,16253,1.40909,-0.0632621,1.69196
No,C1,0.691754,0.687685,No,No,16255,1.2189,1.36477,0.283269
No,C1,0.691654,0.687222,No,No,16256,0.154327,-0.913472,1.45503
No,C1,0.69155,0.686742,No,No,16257,-1.70163,-0.912666,-1.68873
No,C1,0.691451,0.686284,No,No,16258,1.53723,1.00051,1.59686
No,C1,0.691249,0.68535,No,No,16260,0.456535,-0.91186,1.59525
No,C1,0.691148,0.684883,No,No,16261,0.145462,0.787754,-0.80226
No,C1,0.690733,0.68297,No,No,16265,1.54932,1.42118,1.29869
No,C1,0.69063,0.682495,No,No,16266,0.286493,1.26564,-1.34462
No,C1,0.690423,0.681544,No,No,16268,0.0253854,-0.0624562,0.328399
No,C1,0.69021,0.680566,No,No,16270,0.567747,-0.911054,1.62507
No,C1,0.690105,0.680084,No,No,16271,0.753906,0.78856,0.465399
No,C1,0.689999,0.679594,No,No,16272,-0.497635,-0.910248,0.775665
No,C1,0.689785,0.678611,No,No,16274,-0.653171,-0.909443,0.490382
No,C1,0.689677,0.678116,No,No,16275,-0.185757,-0.908637,1.22857
No,C1,0.689568,0.677617,No,No,16276,0.228469,-0.907831,1.50419
No,C1,0.68935,0.676619,No,No,16278,-0.177698,-0.907025,1.23824
No,C1,0.689241,0.676117,No,No,16279,0.809513,0.431552,1.10044
No,C1,0.689018,0.6751,No,No,16281,1.0674,-0.906219,1.70002
No,C1,0.688907,0.674593,No,No,16282,-1.32044,-0.905413,-0.961019
No,C1,0.688798,0.674092,No,No,16283,0.695883,0.789365,0.321146
No,C1,0.688686,0.673582,No,No,16284,0.243781,-0.0616503,0.776471
No,C1,0.688345,0.672027,No,No,16287,-1.43246,-0.904607,-1.20117
No,C1,0.687776,0.669435,No,No,16292,-0.875595,-0.903801,0.0560091
No,C1,0.68766,0.668905,No,No,16293,1.13187,1.45583,-0.463787
No,C1,0.68743,0.667859,No,No,16295,0.694271,0.790171,0.318728
No,C1,0.687196,0.666798,No,No,16297,-0.878819,-0.902995,0.0535914
No,C1,0.687079,0.666268,No,No,16298,-0.119674,0.432358,-0.687824
No,C1,0.686605,0.664118,No,No,16302,-1.08029,-0.90219,-0.394481
No,C1,0.686483,0.663569,No,No,16303,1.54448,0.433164,1.68712
No,C1,0.686246,0.662494,No,No,16305,-0.645918,-0.901384,0.510529
No,C1,0.686124,0.661942,No,No,16306,-0.0447267,1.15766,-1.48565
No,C1,0.685881,0.660845,No,No,16308,1.20198,0.790977,1.35107
No,C1,0.685761,0.660305,No,No,16309,0.0898563,-0.0608444,0.46137
No,C1,0.685515,0.659198,No,No,16311,-0.0785739,-0.0600385,0.118062
No,C1,0.685266,0.658072,No,No,16313,-1.32609,-0.900578,-0.969078
No,C1,0.685017,0.656954,No,No,16315,-1.10044,-0.899772,-0.452505
No,C1,0.68489,0.656384,No,No,16316,1.29063,1.36557,0.542764
No,C1,0.684766,0.655825,No,No,16317,0.705553,0.43397,0.924754
No,C1,0.68464,0.655258,No,No,16318,-0.758742,-0.898966,0.285687
No,C1,0.684512,0.654686,No,No,16319,-0.5202,-0.89816,0.736983
No,C1,0.684384,0.654112,No,No,16320,0.459758,-0.0592326,1.13993
No,C1,0.684254,0.653529,No,No,16321,-0.610459,1.00131,-1.62265
No,C1,0.684127,0.652956,No,No,16322,-1.16007,-0.897354,-0.563717
No,C1,0.683997,0.652375,No,No,16323,-1.17538,-0.896548,-0.6161
No,C1,0.683867,0.651795,No,No,16324,-0.449282,0.434776,-1.19876
No,C1,0.683737,0.651213,No,No,16325,-0.128539,0.435581,-0.6983
No,C1,0.683603,0.650613,No,No,16326,1.27209,1.57188,-0.515364
No,C1,0.68347,0.650018,No,No,16327,1.43246,1.15846,1.35349
No,C1,0.683072,0.648243,No,No,16330,-1.02065,0.436387,-1.588
No,C1,0.682805,0.64705,No,No,16332,0.862701,1.26645,-0.442834
No,C1,0.682666,0.646429,No,No,16333,1.70405,1.6573,1.63796
No,C1,0.682125,0.644024,No,No,16337,-1.40506,-0.895742,-1.13267
No,C1,0.681989,0.643419,No,No,16338,-1.1504,-0.894937,-0.549211
No,C1,0.681849,0.642798,No,No,16339,-1.57108,-0.894131,-1.45825
No,C1,0.681712,0.642189,No,No,16340,-0.20268,-0.893325,1.21004
No,C1,0.681572,0.641569,No,No,16341,1.03355,0.791783,1.07384
No,C1,0.681433,0.640951,No,No,16342,-0.778889,0.792589,-1.59848
No,C1,0.681294,0.640338,No,No,16343,-0.621741,-0.0584267,-0.816766
No,C1,0.68115,0.639698,No,No,16344,-1.60089,-0.892519,-1.51305
No,C1,0.68101,0.639078,No,No,16345,-0.158357,-0.891713,1.25194
No,C1,0.680726,0.637822,No,No,16347,0.314699,-0.0576209,0.913472
No,C1,0.680581,0.637185,No,No,16348,0.786142,1.26726,-0.586282
No,C1,0.680435,0.636537,No,No,16349,-1.69276,-0.890907,-1.67423
No,C1,0.680294,0.635915,No,No,16350,0.540347,0.793395,-0.0938857
No,C1,0.680146,0.635265,No,No,16351,-1.39056,-0.890101,-1.10447
No,C1,0.680003,0.634633,No,No,16352,-0.311475,-0.056815,-0.283269
No,C1,0.679852,0.633968,No,No,16353,1.57591,1.66617,-0.0294148
No,C1,0.679709,0.633336,No,No,16354,-0.539541,-0.0560091,-0.699912
No,C1,0.67941,0.63202,No,No,16356,-1.16249,0.437193,-1.63958
No,C1,0.679263,0.631376,No,No,16357,0.00604415,0.437999,-0.496829
No,C1,0.679111,0.630709,No,No,16358,0.864313,0.438805,1.17458
No,C1,0.678961,0.630048,No,No,16359,0.886072,1.36638,-0.639471
No,C1,0.678808,0.629378,No,No,16360,1.25194,1.00212,1.21165
No,C1,0.678659,0.628725,No,No,16361,0.327593,0.794201,-0.467817
No,C1,0.678505,0.628051,No,No,16362,0.126927,1.00293,-1.16491
No,C1,0.678349,0.627366,No,No,16363,-1.57269,-0.889295,-1.45986
No,C1,0.678199,0.62671,No,No,16364,0.0906622,-0.0552032,0.464593
No,C1,0.678041,0.626022,No,No,16365,0.82966,1.42199,-0.938454
No,C1,0.677887,0.625348,No,No,16366,-0.761159,-0.888489,0.280851
No,C1,0.677732,0.624669,No,No,16367,0.221216,-0.0543973,0.727312
No,C1,0.677574,0.62398,No,No,16368,-0.873178,-0.887684,0.0600385
No,C1,0.677416,0.62329,No,No,16369,0.838525,0.439611,1.13831
No,C1,0.677258,0.622603,No,No,16370,0.68863,0.795007,0.301804
No,C1,0.67694,0.621215,No,No,16372,-0.626576,-0.0535914,-0.823213
No,C1,0.67662,0.619821,No,No,16374,-0.358216,-0.0527855,-0.365469
No,C1,0.676294,0.618406,No,No,16376,0.30261,-0.886878,1.53239
No,C1,0.676132,0.617701,No,No,16377,0.0415031,-0.886072,1.39378
No,C1,0.675968,0.616993,No,No,16378,-0.6435,0.440417,-1.36557
No,C1,0.675804,0.616281,No,No,16379,0.942484,0.441223,1.26726
No,C1,0.675638,0.615561,No,No,16380,0.958602,-0.885266,1.68551
No,C1,0.675144,0.613422,No,No,16383,0.0269972,-0.0519797,0.33001
No,C1,0.674977,0.6127,No,No,16384,-0.144657,-0.0511738,-0.014103
No,C1,0.674808,0.611972,No,No,16385,-0.19301,0.442029,-0.81596
No,C1,0.674639,0.611242,No,No,16386,-0.796618,-0.0503679,-1.05934
No,C1,0.674467,0.610498,No,No,16387,-1.61782,-0.88446,-1.54126
No,C1,0.674129,0.609041,No,No,16389,0.730536,0.795813,0.411405
No,C1,0.673612,0.60682,No,No,16392,-1.11978,-0.883654,-0.48877
No,C1,0.673438,0.606072,No,No,16393,1.24791,1.54287,-0.437999
No,C1,0.673266,0.605333,No,No,16394,0.840136,1.00373,0.148686
No,C1,0.673092,0.604584,No,No,16395,0.796618,1.00454,0.0124912
No,C1,0.672562,0.602315,No,No,16398,0.921531,-0.049562,1.52272
No,C1,0.672388,0.601568,No,No,16399,-0.509723,-0.0487561,-0.645918
No,C1,0.672209,0.600804,No,No,16400,-0.868342,-0.882848,0.0753504
No,C1,0.672027,0.600027,No,No,16401,1.4244,1.49855,0.398511
No,C1,0.671851,0.599273,No,No,16402,-0.890101,-0.0479502,-1.14154
No,C1,0.67167,0.5985,No,No,16403,-1.28499,-0.882042,-0.883654
No,C1,0.671489,0.597728,No,No,16404,-0.418658,-0.881237,0.911054
No,C1,0.671306,0.596949,No,No,16405,-1.3285,-0.0471443,-1.58961
No,C1,0.671123,0.596172,No,No,16406,-1.34382,-0.880431,-1.01179
No,C1,0.670939,0.595387,No,No,16407,1.0948,1.45664,-0.566135
No,C1,0.67057,0.593818,No,No,16409,1.05289,1.00534,0.745042
No,C1,0.670199,0.592243,No,No,16411,-1.15121,-0.0463385,-1.47679
No,C1,0.670012,0.591448,No,No,16412,-1.40103,-0.879625,-1.12461
No,C1,0.669825,0.590656,No,No,16413,-0.991643,-0.878819,-0.189786
No,C1,0.669634,0.589849,No,No,16414,-1.48968,-0.0455326,-1.65166
No,C1,0.669446,0.589052,No,No,16415,-1.16491,-0.878013,-0.583059
No,C1,0.669256,0.588249,No,No,16416,0.477488,0.442834,0.442834
No,C1,0.668874,0.586633,No,No,16418,0.0382796,0.44364,-0.460564
No,C1,0.66868,0.585813,No,No,16419,0.398511,1.15927,-1.0263
No,C1,0.668092,0.583335,No,No,16422,1.71211,1.72016,1.39942
No,C1,0.667902,0.582538,No,No,16423,-0.696689,-0.877207,0.414628
No,C1,0.667705,0.581706,No,No,16424,-1.47115,-0.876401,-1.27451
No,C1,0.667509,0.580885,No,No,16425,-0.871566,-0.875595,0.0632621
No,C1,0.66731,0.580047,No,No,16426,0.712806,1.26806,-0.741818
No,C1,0.667112,0.579216,No,No,16427,-1.05531,-0.0447267,-1.36719
No,C1,0.666712,0.577542,No,No,16429,-0.934425,-0.874789,-0.0608444
No,C1,0.666511,0.576699,No,No,16430,-0.88446,-0.873984,0.0406973
No,C1,0.666309,0.575855,No,No,16431,-0.0253854,0.444446,-0.552435
No,C1,0.666106,0.575003,No,No,16432,-0.92959,-0.873178,-0.0447267
No,C1,0.665901,0.574147,No,No,16433,-1.26,-0.872372,-0.821601
No,C1,0.665696,0.57329,No,No,16434,0.818377,1.26887,-0.516976
No,C1,0.66487,0.569851,No,No,16438,-0.0165207,0.796618,-1.02307
No,C1,0.66445,0.5681,No,No,16440,1.23421,0.797424,1.38169
No,C1,0.664244,0.567246,No,No,16441,-0.585476,-0.0439208,-0.767607
No,C1,0.664033,0.566372,No,No,16442,-0.431552,-0.0431149,-0.510529
No,C1,0.663608,0.564609,No,No,16444,-0.00523826,0.79823,-1.00776
No,C1,0.663395,0.563726,No,No,16445,-1.08593,-0.871566,-0.413017
No,C1,0.663178,0.562826,No,No,16446,-1.73064,-0.87076,-1.73064
No,C1,0.662966,0.56195,No,No,16447,-0.99809,-0.869954,-0.213157
No,C1,0.662749,0.561055,No,No,16448,-1.2463,-0.869148,-0.787754
No,C1,0.662533,0.560162,No,No,16449,0.092274,-0.042309,0.466205
No,C1,0.662314,0.559261,No,No,16450,-0.817572,-0.868342,0.16158
No,C1,0.662095,0.558358,No,No,16451,-0.979555,-0.867536,-0.164804
No,C1,0.66143,0.555621,No,No,16454,-1.72822,-0.0415031,-1.72983
No,C1,0.66121,0.554714,No,No,16455,0.987613,1.26967,-0.184951
No,C1,0.660986,0.553794,No,No,16456,1.10366,1.00615,0.865925
No,C1,0.660763,0.552879,No,No,16457,-1.17055,-0.866731,-0.604818
No,C1,0.660535,0.551947,No,No,16458,1.35268,1.6299,-0.728118
No,C1,0.660086,0.550108,No,No,16460,0.23411,0.445252,-0.136598
No,C1,0.659856,0.549165,No,No,16461,-1.40345,-0.865925,-1.13026
No,C1,0.659626,0.548227,No,No,16462,-1.45745,0.446058,-1.69196
No,C1,0.659398,0.547296,No,No,16463,0.762771,0.799036,0.478293
No,C1,0.659167,0.546353,No,No,16464,0.683794,0.446864,0.889295
No,C1,0.658703,0.54446,No,No,16466,0.867536,1.27048,-0.425911
No,C1,0.658233,0.542546,No,No,16468,-1.66456,-0.865119,-1.62023
No,C1,0.658001,0.541604,No,No,16469,-0.0149089,0.799842,-1.01904
No,C1,0.657765,0.540645,No,No,16470,0.166415,0.800648,-0.768412
No,C1,0.657526,0.539678,No,No,16471,-1.11172,-0.864313,-0.470235
No,C1,0.657049,0.537743,No,No,16473,-0.803871,0.44767,-1.48646
No,C1,0.656808,0.536768,No,No,16474,0.941678,1.16007,-0.0205501
No,C1,0.656568,0.535796,No,No,16475,-0.213157,0.801454,-1.24791
No,C1,0.656081,0.533827,No,No,16477,1.1907,1.27129,0.481517
No,C1,0.655838,0.532849,No,No,16478,-0.742624,0.448476,-1.45422
No,C1,0.655594,0.531863,No,No,16479,-0.885266,-0.0406973,-1.1367
No,C1,0.655345,0.530862,No,No,16480,0.173668,-0.863507,1.47195
No,C1,0.654852,0.528878,No,No,16482,-1.123,-0.862701,-0.492799
No,C1,0.654601,0.527871,No,No,16483,-1.44133,-0.861895,-1.22454
No,C1,0.654354,0.526876,No,No,16484,-0.521005,-0.0398914,-0.660424
No,C1,0.654102,0.525865,No,No,16485,-0.640277,-0.861089,0.521811
No,C1,0.653343,0.522825,No,No,16488,-0.303416,0.449282,-0.980361
No,C1,0.652574,0.519753,No,No,16491,0.121286,-0.860283,1.43488
No,C1,0.652059,0.5177,No,No,16493,0.710389,0.80226,0.358216
No,C1,0.651798,0.51666,No,No,16494,0.247004,-0.859478,1.50983
No,C1,0.651538,0.515626,No,No,16495,-1.03758,-0.0390855,-1.3422
No,C1,0.651276,0.514586,No,No,16496,0.593535,-0.0382796,1.27531
No,C1,0.651011,0.513534,No,No,16497,1.29546,1.16088,1.07707
No,C1,0.650747,0.512486,No,No,16498,-1.6017,-0.0374737,-1.68148
No,C1,0.650486,0.511449,No,No,16499,-0.6298,-0.0366678,-0.833689
No,C1,0.650217,0.510384,No,No,16500,-0.692659,1.00695,-1.64038
No,C1,0.649413,0.507206,No,No,16503,0.767607,0.803066,0.491993
No,C1,0.649143,0.506138,No,No,16504,-0.333234,-0.858672,1.04403
No,C1,0.64887,0.505063,No,No,16505,0.187369,-0.857866,1.48082
No,C1,0.648596,0.503983,No,No,16506,-1.63152,-0.0358619,-1.69276
No,C1,0.647775,0.500753,No,No,16509,-0.638665,-0.85706,0.523423
No,C1,0.647498,0.499665,No,No,16510,-1.03355,-0.856254,-0.273598
No,C1,0.647221,0.498578,No,No,16511,0.384005,0.450087,0.196233
No,C1,0.646663,0.496388,No,No,16513,0.0173266,-0.035056,0.313893
No,C1,0.646097,0.494176,No,No,16515,0.880431,1.00776,0.262316
No,C1,0.645812,0.49306,No,No,16516,-1.59686,-0.855448,-1.50822
No,C1,0.645529,0.491956,No,No,16517,-1.34543,-0.854642,-1.01663
No,C1,0.645245,0.490851,No,No,16518,-0.33404,-0.0342502,-0.326787
No,C1,0.644956,0.489722,No,No,16519,-1.14798,-0.0334443,-1.47517
No,C1,0.644669,0.488607,No,No,16520,0.470235,0.450893,0.429134
No,C1,0.643793,0.485203,No,No,16523,1.63796,1.64844,0.937649
No,C1,0.643207,0.482928,No,No,16525,1.67826,1.68712,1.11333
No,C1,0.642916,0.481803,No,No,16526,-0.91589,-0.853836,-0.0245795
No,C1,0.64262,0.480656,No,No,16527,-1.09721,-0.85303,-0.439611
No,C1,0.642024,0.478356,No,No,16529,-0.397705,-0.852225,0.955378
No,C1,0.641423,0.476038,No,No,16531,0.635441,1.27209,-0.878819
No,C1,0.64112,0.474868,No,No,16532,1.59606,0.451699,1.70566
No,C1,0.640821,0.473717,No,No,16533,0.524229,0.452505,0.534705
No,C1,0.639903,0.470193,No,No,16536,-0.203486,-0.851419,1.20923
No,C1,0.638979,0.466652,No,No,16539,0.478293,0.453311,0.450087
